checklist_id,observer_id,observation_count,species_observed,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,hours_of_day,effort_hours,effort_distance_km,effort_speed_kmph,number_observers
G3890517,"obs824341,obs791866,obs978757,obs609841",0,FALSE,CO-CAL,L4979884,4.9802224,-75.3362453,Traveling,1,2019-02-24,2019,55,14.433333333333334,0.55,0.27,0.4909090909090909,4
G3890969,"obs824341,obs791866,obs978757,obs609841",0,FALSE,CO-CAL,L1252511,4.9982367,-75.3284859,Traveling,1,2019-02-24,2019,55,15.15,0.9833333333333333,1.25,1.2711864406779663,4
G4143545,"obs397020,obs1133303",1,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2019-02-24,2019,55,16.783333333333335,2.05,0,0,2
G3897095,"obs211340,obs337803",0,FALSE,CO-CAL,L8694310,4.976354,-75.385277,Stationary,1,2019-02-23,2019,54,13.516666666666667,0.1,0,0,2
G3897094,"obs211340,obs337803",0,FALSE,CO-CAL,L8694318,4.972236,-75.381442,Stationary,1,2019-02-23,2019,54,12.883333333333333,0.08333333333333333,0,0,2
G3897093,"obs211340,obs337803",0,FALSE,CO-CAL,L4137851,4.9704611,-75.378474,Stationary,1,2019-02-23,2019,54,11.4,0.7,0,0,2
G3897090,"obs211340,obs337803",0,FALSE,CO-CAL,L2241379,5.0694879,-75.4413374,Stationary,1,2019-02-22,2019,53,18.35,1,0,0,2
G3897089,"obs211340,obs337803",0,FALSE,CO-CAL,L4281858,5.0696236,-75.4441236,Traveling,1,2019-02-22,2019,53,16.15,2.2,2,0.9090909090909091,2
G3897088,"obs211340,obs337803",2,TRUE,CO-CAL,L2241379,5.0694879,-75.4413374,Stationary,1,2019-02-22,2019,53,15.866666666666667,0.23333333333333334,0,0,2
G3897086,"obs211340,obs337803",0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2019-02-22,2019,53,15.45,0.23333333333333334,0,0,2
G3897085,"obs211340,obs337803",3,TRUE,CO-CAL,L2241379,5.0694879,-75.4413374,Traveling,1,2019-02-22,2019,53,6.933333333333334,4.333333333333333,3,0.6923076923076924,2
G3897458,"obs48445,obs124466,obs325900,obs445491,obs349777,obs202750,obs309453,obs663096",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Traveling,1,2019-02-26,2019,57,6.133333333333334,1.55,0.563,0.36322580645161284,1
G3897441,"obs48445,obs325900,obs124466,obs202750,obs445491,obs349777,obs309453,obs663096",0,FALSE,CO-CAL,L1252507,4.9508075,-75.3543287,Traveling,1,2019-02-26,2019,57,9.616666666666667,1.6666666666666667,0.805,0.483,3
G3897456,"obs48445,obs124466,obs325900,obs445491,obs349777,obs202750,obs309453,obs663096",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Stationary,1,2019-02-26,2019,57,11.716666666666667,0.6666666666666666,0,0,2
G3926613,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-02-26,2019,57,13.1,0.4166666666666667,1.57,3.768,1
G4611320,"obs778704,obs1469735",0,FALSE,CO-CAL,L7800735,5.3832154,-75.1606619,Stationary,1,2019-02-26,2019,57,10,0.16666666666666666,0,0,1
G4143546,"obs397020,obs1133303",0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2019-02-26,2019,57,17,1,0,0,2
G3897418,"obs48445,obs325900,obs124466,obs445491,obs349777,obs309453,obs663096",0,FALSE,CO-CAL,L8703137,5.000398,-75.327361,Traveling,1,2019-02-26,2019,57,15.983333333333333,1.7166666666666666,1.207,0.703106796116505,3
G3926614,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-02-27,2019,58,6.45,1.3666666666666667,1.29,0.9439024390243902,3
G3899023,"obs48445,obs124466,obs325900,obs445491,obs349777,obs309453,obs202750,obs663096",1,TRUE,CO-CAL,L2241379,5.0694879,-75.4413374,Traveling,1,2019-02-27,2019,58,8.216666666666667,2.9,1.609,0.5548275862068965,3
G3899070,"obs48445,obs124466,obs325900,obs445491,obs349777,obs309453,obs202750,obs663096",0,FALSE,CO-CAL,L2241379,5.0694879,-75.4413374,Stationary,1,2019-02-27,2019,58,7.666666666666667,0.5,0,0,3
G3926615,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-02-27,2019,58,11.933333333333334,0.38333333333333336,0.5,1.3043478260869565,1
G3926616,"obs621924,obs623772",1,TRUE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-02-27,2019,58,16.083333333333332,1.6166666666666667,1.63,1.0082474226804123,3
G3926617,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-02-28,2019,59,7.45,0.9,0.97,1.0777777777777777,3
G3926618,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-02-28,2019,59,9.45,1.9833333333333334,2.13,1.0739495798319327,3
G3902214,"obs893713,obs1285343",0,FALSE,CO-CAL,L4538537,4.9968613,-75.6166045,Traveling,1,2019-02-24,2019,55,7.866666666666667,4,2,0.5,3
G3926619,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-02-28,2019,59,15.6,1.5333333333333334,1.68,1.0956521739130434,3
G3926620,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-01,2019,60,6.466666666666667,1.7166666666666666,1.91,1.112621359223301,3
G3905145,"obs48445,obs124466,obs325900,obs445491,obs349777,obs309453,obs202750,obs663096",0,FALSE,CO-CAL,L2241379,5.0694879,-75.4413374,Stationary,1,2019-02-27,2019,58,13.416666666666666,0.5833333333333334,0,0,3
G4216050,"obs1043827,obs1322478",2,TRUE,CO-CAL,L5813781,5.0905808,-75.5317488,Stationary,1,2019-03-02,2019,61,6.166666666666667,2,0,0,2
G4216047,"obs1043827,obs1322478",3,TRUE,CO-CAL,L5813781,5.0905808,-75.5317488,Stationary,1,2019-03-01,2019,60,15.583333333333334,2.3333333333333335,0,0,2
G4216045,"obs1043827,obs1322478",6,TRUE,CO-CAL,L5813781,5.0905808,-75.5317488,Traveling,1,2019-03-02,2019,61,8.416666666666666,2.4833333333333334,0.129,0.05194630872483221,2
G4216041,"obs1043827,obs1322478",1,TRUE,CO-CAL,L5813781,5.0905808,-75.5317488,Traveling,1,2019-03-02,2019,61,15.55,2.4166666666666665,0.257,0.1063448275862069,2
G3912452,"obs778704,obs766405,obs1134029,obs1469735,obs1140789,obs1134050,obs793173",6,TRUE,CO-CAL,L8728194,5.4030735,-75.1490724,Traveling,1,2019-03-03,2019,62,6.5,4.266666666666667,4.007,0.939140625,5
G4085384,"obs1147125,obs1147139",0,FALSE,CO-CAL,L8625497,5.0615449,-75.5897456,Traveling,1,2019-03-03,2019,62,9.166666666666666,1.5,0.72,0.48,1
G4611319,"obs778704,obs1469735",0,FALSE,CO-CAL,L3626828,5.3710396,-75.1860952,Traveling,1,2019-03-03,2019,62,17.05,0.9666666666666667,0.789,0.8162068965517242,2
G4143558,"obs397020,obs1133303",7,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2019-03-03,2019,62,8.666666666666666,0.7833333333333333,0.69,0.8808510638297872,2
G4143557,"obs397020,obs1133303",2,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2019-03-03,2019,62,9.45,2.033333333333333,1.11,0.5459016393442624,2
G3975449,"obs269273,obs1298354,obs308742",0,FALSE,CO-CAL,L3786045,4.9934117,-75.6184888,Traveling,1,2019-03-03,2019,62,13.75,2.5,3.219,1.2875999999999999,9
G3926621,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-04,2019,63,13.566666666666666,0.08333333333333333,2.52,30.240000000000002,1
G3975447,"obs269273,obs1298354,obs308742",0,FALSE,CO-CAL,L1252511,4.9982367,-75.3284859,Traveling,1,2019-03-04,2019,63,7,0.75,0.161,0.21466666666666667,9
G3975521,"obs269273,obs308742,obs1298354",0,FALSE,CO-CAL,L7625022,4.9803254,-75.3351634,Traveling,1,2019-03-04,2019,63,7.75,0.75,6.437,8.582666666666666,9
G3975528,"obs269273,obs308742,obs1298354",0,FALSE,CO-CAL,L7625041,4.9692157,-75.3765991,Stationary,1,2019-03-04,2019,63,12,0.3333333333333333,0,0,9
G3975565,"obs269273,obs1298354,obs308742",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Stationary,1,2019-03-04,2019,63,14,1.5833333333333333,0,0,9
G3975530,"obs269273,obs308742,obs1298354",0,FALSE,CO-CAL,L7625060,4.9925637,-75.403378,Traveling,1,2019-03-04,2019,63,15.5,1.6666666666666667,3.219,1.9313999999999998,9
G3926622,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-05,2019,64,7.366666666666666,1.4666666666666666,1.18,0.8045454545454546,4
G4611317,"obs778704,obs1469735",0,FALSE,CO-CAL,L7800735,5.3832154,-75.1606619,Traveling,1,2019-03-07,2019,66,6.083333333333333,0.2833333333333333,0.402,1.4188235294117648,2
G4611316,"obs778704,obs1469735",2,TRUE,CO-CAL,L8806487,5.3782252,-75.1683068,Traveling,1,2019-03-07,2019,66,6.4,0.9333333333333333,0.563,0.6032142857142856,2
G4611315,"obs778704,obs1469735",0,FALSE,CO-CAL,L7800735,5.3832154,-75.1606619,Traveling,1,2019-03-07,2019,66,7.366666666666666,1.25,1.32,1.056,2
G3926580,"obs264969,obs239797,obs777138",0,FALSE,CO-CAL,L6248331,5.3365747,-74.7326624,Traveling,1,2019-03-08,2019,67,9.15,3.25,5.29,1.6276923076923078,2
G4085383,"obs1147125,obs1147139",2,TRUE,CO-CAL,L8645759,5.0264166,-75.3874039,Traveling,1,2019-03-09,2019,68,6.25,2,1.77,0.885,1
G3945657,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-10,2019,69,6.5,6,1.5,0.25,5
G3945658,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-10,2019,69,16,1.5,0.5,0.3333333333333333,3
G3945659,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-12,2019,71,6.666666666666667,5,1,0.2,4
G3945660,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-12,2019,71,16.166666666666668,1.3333333333333333,0.5,0.375,4
G3942596,"obs624555,obs1253266",NA,TRUE,CO-CAL,L1252500,5.0732224,-75.4378641,Traveling,1,2019-03-09,2019,68,7,6,3.219,0.5365,4
G3956351,"obs693372,obs293091,obs934855",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-14,2019,73,6.516666666666667,2.75,1.239,0.4505454545454546,6
G3947290,"obs651643,obs170419",5,TRUE,CO-CAL,L8476006,5.077763,-75.520759,Traveling,1,2019-03-14,2019,73,7.166666666666667,5.583333333333333,2.5,0.44776119402985076,3
G5086855,"obs884204,obs329450",3,TRUE,CO-CAL,L8853038,5.0587319,-75.5380058,Stationary,1,2019-03-15,2019,74,10.216666666666667,4,0,0,4
G3952400,"obs124466,obs349777",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Stationary,1,2019-02-26,2019,57,13.75,1.0666666666666667,0,0,2
G3964953,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-17,2019,76,6.5,5,1.5,0.3,3
G3956353,"obs791866,obs978757,obs1161749",0,FALSE,CO-CAL,L1252511,4.9982367,-75.3284859,Traveling,1,2019-03-17,2019,76,16.633333333333333,1.5833333333333333,1,0.6315789473684211,3
G3976264,"obs269273,obs213457,obs325235",0,FALSE,CO-CAL,L8210776,5.5006186,-75.7823969,Traveling,1,2019-03-15,2019,74,7.75,3,4,1.3333333333333333,3
G3961477,"obs948584,obs1073755,obs748539",1,TRUE,CO-CAL,L8880513,5.0562476,-75.4935893,Traveling,1,2019-03-06,2019,65,6.483333333333333,2.3333333333333335,1.4,0.6,3
G3961481,"obs948584,obs998590,obs748539,obs1073755,obs1159254",0,FALSE,CO-CAL,L8880549,5.0202744,-75.4132591,Traveling,1,2019-03-15,2019,74,17.65,3,2.5,0.8333333333333334,3
G3961480,"obs948584,obs748539,obs998590,obs1073755,obs1159254",2,TRUE,CO-CAL,L8880563,5.0192531,-75.4134961,Traveling,1,2019-03-16,2019,75,7,2,2,1,3
G3961479,"obs948584,obs998590,obs748539,obs1073755,obs1159254",0,FALSE,CO-CAL,L8880584,5.0202744,-75.4132591,Traveling,1,2019-03-17,2019,76,10.25,1,2,2,3
G3961478,"obs948584,obs998590,obs748539,obs1073755,obs1159254",0,FALSE,CO-CAL,L8880593,5.0262081,-75.4127436,Traveling,1,2019-03-18,2019,77,8.55,2.2333333333333334,3.71,1.6611940298507462,3
G3993598,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-20,2019,79,6.5,1.6666666666666667,1,0.6,5
G3993603,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-20,2019,79,10.333333333333334,2.3333333333333335,1.5,0.6428571428571428,5
G3975506,"obs651643,obs170419",7,TRUE,CO-CAL,L8476006,5.077763,-75.520759,Traveling,1,2019-03-20,2019,79,7.833333333333333,3.6666666666666665,2.2,0.6000000000000001,2
G3993614,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Stationary,1,2019-03-21,2019,80,7,1,0,0,3
G3993615,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-21,2019,80,11,2.5,2,0.8,3
G3992648,"obs163746,obs496935,obs840130",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Traveling,1,2019-03-21,2019,80,12.25,2.5,1.609,0.6436,5
G3981142,"obs778704,obs793173,obs1134029,obs1469735,obs1140789",0,FALSE,CO-CAL,L3626828,5.3710396,-75.1860952,Traveling,1,2019-03-23,2019,82,7.333333333333333,3.1,5.601,1.806774193548387,3
G4031609,"obs923303,obs1282921",0,FALSE,CO-CAL,L7828681,5.0390595,-75.5641615,Stationary,1,2019-03-23,2019,82,10,3,0,0,3
G4145861,"obs914933,obs900255,obs1532030",3,TRUE,CO-CAL,L7442216,4.9913947,-75.6096745,Stationary,1,2019-03-24,2019,83,12.35,5.5,0,0,7
G3977174,"obs94978,obs227553",2,TRUE,CO-CAL,L8911818,5.264731,-75.543998,Traveling,1,2019-03-24,2019,83,15.8,0.8666666666666667,0.402,0.46384615384615385,2
G3993622,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Stationary,1,2019-03-24,2019,83,15.5,2,0,0,8
G4085378,"obs1147125,obs1147139",1,TRUE,CO-CAL,L7971412,5.0777573,-75.4956333,Traveling,1,2019-03-25,2019,84,7.333333333333333,2.5,1.5,0.6,1
G3981143,"obs778704,obs793173,obs1134029,obs1469735,obs1140789",0,FALSE,CO-CAL,L7594310,5.3453648,-75.2004017,Traveling,1,2019-03-23,2019,82,10.466666666666667,3.2,6.888,2.1525,2
G3981144,"obs778704,obs793173,obs1134029,obs1140789",0,FALSE,CO-CAL,L8916266,5.3398987,-75.2104787,Traveling,1,2019-03-23,2019,82,13.7,2.6333333333333333,6.051,2.297848101265823,2
G3981145,"obs778704,obs793173,obs1134029,obs1140789",0,FALSE,CO-CAL,L8916284,5.3179391,-75.227934,Traveling,1,2019-03-23,2019,82,16.366666666666667,2.1166666666666667,4.12,1.9464566929133857,2
G3981147,"obs778704,obs793173,obs1134029,obs1140789",0,FALSE,CO-CAL,L8916344,5.3895671,-75.339546,Traveling,1,2019-03-24,2019,83,13.1,1.5166666666666666,2.382,1.5705494505494506,3
G3987198,"obs888180,obs545275",0,FALSE,CO-CAL,L8917623,5.4394482,-75.6485328,Stationary,1,2019-03-25,2019,84,16.716666666666665,0.16666666666666666,0,0,10
G4613244,"obs1045418,obs1469735",0,FALSE,CO-CAL,L8917703,5.3789725,-75.1675733,Traveling,1,2019-03-25,2019,84,17.266666666666666,1,4,4,1
G3983878,"obs920505,obs1210938,obs913950,obs1934010",0,FALSE,CO-CAL,L8918313,5.4169172,-74.9585215,Traveling,1,2019-03-24,2019,83,10.083333333333334,0.7333333333333333,0.88,1.2000000000000002,3
G3983876,"obs920505,obs1210938,obs913950,obs1934010",0,FALSE,CO-CAL,L8918313,5.4169172,-74.9585215,Traveling,1,2019-03-24,2019,83,7.116666666666666,2.0833333333333335,2,0.96,4
G3983875,"obs920505,obs1210938,obs913950,obs1934010",0,FALSE,CO-CAL,L7997469,5.3912829,-74.9294234,Traveling,1,2019-03-23,2019,82,8,3.5,1.5,0.42857142857142855,4
G3981856,"obs121300,obs284657",0,FALSE,CO-CAL,L5813781,5.0905808,-75.5317488,Stationary,1,2019-03-25,2019,84,20.916666666666668,0.16666666666666666,0,0,2
G3981899,"obs633826,obs283412,obs121380",1,TRUE,CO-CAL,L1252500,5.0732224,-75.4378641,Traveling,1,2019-03-25,2019,84,14.7,0.8333333333333334,0.241,0.28919999999999996,2
G3982458,"obs94978,obs227553",1,TRUE,CO-CAL,L5813781,5.0905808,-75.5317488,Traveling,1,2019-03-26,2019,85,6.5,1.15,0.529,0.4600000000000001,2
G3982979,"obs94978,obs227553",0,FALSE,CO-CAL,L1252507,4.9508075,-75.3543287,Traveling,1,2019-03-26,2019,85,9.133333333333333,2.316666666666667,0.805,0.3474820143884892,2
G3983451,"obs94978,obs227553",0,FALSE,CO-CAL,L8921357,4.997095,-75.329168,Traveling,1,2019-03-26,2019,85,11.6,1.75,1.156,0.6605714285714285,2
G3984754,"obs94978,obs227553",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Traveling,1,2019-03-26,2019,85,15.666666666666666,2.3333333333333335,1.207,0.5172857142857142,2
G3985664,"obs94978,obs227553",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Traveling,1,2019-03-27,2019,86,6.283333333333333,3.2333333333333334,2.804,0.8672164948453608,2
G3986503,"obs633826,obs283412,obs354845,obs121380,obs196114,obs589892",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Traveling,1,2019-03-27,2019,86,8.766666666666667,0.6166666666666667,0.253,0.41027027027027024,6
G4210571,"obs1093629,obs1373580",0,FALSE,CO-CAL,L2414386,5.0638426,-75.5321324,Stationary,1,2019-03-23,2019,82,10,4.366666666666666,0,0,2
G3988775,"obs884204,obs1296965",1,TRUE,CO-CAL,L8930232,5.0675111,-75.5280831,Stationary,1,2019-03-28,2019,87,6.1,3,0,0,4
G4013596,"obs651643,obs753527",0,FALSE,CO-CAL,L5838127,5.0726713,-75.4971809,Traveling,1,2019-03-24,2019,83,12.5,0.5,0.3,0.6,3
G3989701,"obs651643,obs170419",10,TRUE,CO-CAL,L8476006,5.077763,-75.520759,Traveling,1,2019-03-28,2019,87,7.2,0.5666666666666667,2.21,3.9,2
G4041637,"obs436340,obs1052213",0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2019-03-27,2019,86,6.783333333333333,2,0,0,2
G4041635,"obs436340,obs1052213",0,FALSE,CO-CAL,L8934741,5.0733378,-75.4380501,Traveling,1,2019-03-27,2019,86,8.883333333333333,0.5,0.064,0.128,2
G3991612,"obs1073755,obs748539",2,TRUE,CO-CAL,L4462411,5.0564338,-75.4943454,Traveling,1,2019-03-27,2019,86,8.383333333333333,2,0.805,0.4025,2
G3991611,"obs1073755,obs748539",2,TRUE,CO-CAL,L7404600,5.0556366,-75.4954864,Traveling,1,2019-03-26,2019,85,10.766666666666667,1,0.805,0.805,2
G3991609,"obs1073755,obs748539",4,TRUE,CO-CAL,L8937843,4.9750175,-75.4961851,Stationary,1,2019-03-10,2019,69,7.466666666666667,4,0,0,2
G3993627,"obs621924,obs623772",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Traveling,1,2019-03-29,2019,88,6.15,6,0.5,0.08333333333333333,3
G4041633,"obs436340,obs1052213",0,FALSE,CO-CAL,L8939374,5.0018676,-75.326815,Stationary,1,2019-03-28,2019,87,9.3,0.5,0,0,2
G4041632,"obs436340,obs1052213",0,FALSE,CO-CAL,L4979884,4.9802224,-75.3362453,Stationary,1,2019-03-28,2019,87,9.866666666666667,0.5,0,0,2
G4041628,"obs436340,obs1052213",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Traveling,1,2019-03-28,2019,87,13.883333333333333,2.6666666666666665,0.032,0.012,2
G3995010,"obs1147125,obs1147131,obs1147139",4,TRUE,CO-CAL,L8943373,5.0244414,-75.3685775,Traveling,1,2019-03-30,2019,89,7.733333333333333,4,1.48,0.37,4
G3995005,"obs94978,obs227553",0,FALSE,CO-CAL,L4465017,5.3301486,-74.920224,Traveling,1,2019-03-19,2019,78,7.5,5.75,3.219,0.5598260869565217,2
G4143555,"obs397020,obs1133303",4,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2019-03-23,2019,82,7.733333333333333,0.31666666666666665,0.26,0.8210526315789475,2
G4143554,"obs397020,obs1133303",1,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2019-03-22,2019,81,6.8,1.2833333333333334,0.24,0.187012987012987,2
G4143553,"obs397020,obs1133303",1,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2019-03-23,2019,82,9.75,0.8833333333333333,0.41,0.4641509433962264,2
G4009274,"obs543784,obs825802",0,FALSE,CO-CAL,L8210776,5.5006186,-75.7823969,Traveling,1,2019-03-27,2019,86,10.75,2.6,1.27,0.48846153846153845,4
G4009292,"obs543784,obs825802",0,FALSE,CO-CAL,L8969755,5.4924984,-75.7792558,Stationary,1,2019-03-27,2019,86,13.383333333333333,0.38333333333333336,0,0,5
G4506004,"obs162605,obs309402",0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2019-03-31,2019,90,7.05,2.55,0.5,0.19607843137254904,5
G4506005,"obs162605,obs309402",0,FALSE,CO-CAL,L4057071,4.9700471,-75.3780127,Traveling,1,2019-03-31,2019,90,11.133333333333333,3.6666666666666665,2,0.5454545454545455,4
G4017117,"obs748539,obs1073755",3,TRUE,CO-CAL,L8989557,5.0550932,-75.4951726,Traveling,1,2019-03-22,2019,81,7.1,2.8833333333333333,3.219,1.1164161849710983,2
G4017118,"obs748539,obs1073755",1,TRUE,CO-CAL,L8989557,5.0550932,-75.4951726,Traveling,1,2019-03-20,2019,79,7.5,3.2333333333333334,0.95,0.2938144329896907,2
G4017108,"obs1073755,obs748539",0,FALSE,CO-CAL,L7823381,4.9929188,-75.433342,Stationary,1,2019-03-30,2019,89,18.733333333333334,1,0,0,2
G4352991,"obs1278480,obs1390467",0,FALSE,CO-CAL,L5813781,5.0905808,-75.5317488,Traveling,1,2018-02-12,2018,43,7,4.833333333333333,0.5,0.10344827586206898,2
G4353008,"obs1278480,obs1390467",0,FALSE,CO-CAL,L4979884,4.9802224,-75.3362453,Traveling,1,2018-02-14,2018,45,8.666666666666666,0.5,0.1,0.2,3
G4353007,"obs1278480,obs1390467",0,FALSE,CO-CAL,L1252508,4.8828574,-75.3586578,Traveling,1,2018-02-14,2018,45,9.5,2,0.3,0.15,3
G4353006,"obs1278480,obs1390467",0,FALSE,CO-CAL,L3708073,4.9835449,-75.3887317,Traveling,1,2018-02-14,2018,45,12.5,3.5,5,1.4285714285714286,3
G4819557,"obs1017330,obs729770,obs1482695,obs898715",16,TRUE,CO-CAL,L3708073,4.9835449,-75.3887317,Traveling,1,2020-01-02,2020,2,6.6,5.716666666666667,8.42,1.4728862973760932,4
G4830546,"obs884204,obs1296965",2,TRUE,CO-CAL,L1252500,5.0732224,-75.4378641,Traveling,1,2020-01-02,2020,2,12.066666666666666,6,3,0.5,3
G4830545,"obs884204,obs1296965",4,TRUE,CO-CAL,L1252500,5.0732224,-75.4378641,Traveling,1,2020-01-02,2020,2,19.75,3,4,1.3333333333333333,3
G4830544,"obs884204,obs1296965,obs1523324",2,TRUE,CO-CAL,L1252500,5.0732224,-75.4378641,Traveling,1,2020-01-03,2020,3,13.15,1,3,3,2
G4838749,"obs771766,obs328838,obs176353,obs1513219,obs553039,obs238381",0,FALSE,CO-CAL,L3097502,5.0850879,-75.6186953,Traveling,1,2020-01-05,2020,5,11,1,7,7,5
G4838747,"obs771766,obs328838,obs176353,obs1513219,obs553039",0,FALSE,CO-CAL,L3218682,5.0646858,-75.5921951,Stationary,1,2020-01-05,2020,5,18.116666666666667,0.08333333333333333,0,0,4
G4843677,"obs1501201,obs1284433",0,FALSE,CO-CAL,L10432665,5.3968088,-74.8849938,Traveling,1,2020-01-05,2020,5,11.033333333333333,1.75,5.34,3.051428571428571,2
G4843674,"obs1501201,obs1284433",0,FALSE,CO-CAL,L10432614,5.334927,-74.9438476,Stationary,1,2020-01-02,2020,2,9.333333333333334,0.2,0,0,3
G4846513,"obs771766,obs328838,obs553039",2,TRUE,CO-CAL,L10440312,5.0896358,-75.5979786,Traveling,1,2020-01-06,2020,6,6.883333333333333,2.8,1.239,0.44250000000000006,4
G4846514,"obs771766,obs328838,obs176353,obs1513219,obs553039,obs238381",0,FALSE,CO-CAL,L10440315,5.0670612,-75.5925023,Traveling,1,2020-01-06,2020,6,9.683333333333334,1.1333333333333333,0.531,0.4685294117647059,4
G4846512,"obs771766,obs328838,obs176353,obs1513219,obs553039,obs238381",0,FALSE,CO-CAL,L10440321,5.0648968,-75.5910572,Traveling,1,2020-01-06,2020,6,15.3,0.75,0.306,0.408,4
G4865553,"obs354845,obs955390",0,FALSE,CO-CAL,L4074627,5.3269124,-74.923623,Traveling,1,2020-01-07,2020,7,10.566666666666666,5,2,0.4,3
G4846525,"obs771766,obs328838,obs176353,obs1513219,obs553039,obs238381",0,FALSE,CO-CAL,L10447510,5.0250111,-75.3640069,Stationary,1,2020-01-07,2020,7,7.816666666666666,0.016666666666666666,0,0,4
G4846580,"obs771766,obs328838,obs1513219,obs176353,obs553039,obs238381",4,TRUE,CO-CAL,L10447519,5.0235282,-75.3647601,Stationary,1,2020-01-07,2020,7,9.766666666666667,0.016666666666666666,0,0,4
