"cv_0","id","scientific_name","lon","lat","pa","bio1","bio12","bio15","bio7","elevation_nad83","bio13"
4,"0","Desmognathus ochrophaeus",-307342.814232777,114642.991982528,"0",2792,12401,164,389,224.962173461914,1284
1,"0","Desmognathus ochrophaeus",-649474.393180146,-550857.008017472,"0",2874,11505,126,305,14.9517774581909,1156
4,"0","Desmognathus ochrophaeus",-336707.726513479,186642.991982528,"0",2796,12019,168,394,69.7305603027344,1266
3,"0","Desmognathus ochrophaeus",-1090252.17095792,-738857.008017472,"0",2873,12984,118,313,343.585235595703,1346
3,"0","Desmognathus ochrophaeus",-703583.08883232,141860.383286876,"0",2788,10102,135,388,349.559509277344,1041
4,"0","Desmognathus ochrophaeus",-441921.761601198,187221.939350949,"0",2797,10989,130,401,51.2340469360352,1092
4,"0","Desmognathus ochrophaeus",-1594395.44581173,-709251.744859577,"0",2881,13406,178,304,318.176300048828,1434
2,"0","Desmognathus ochrophaeus",-625574.393180146,44042.9919825282,"0",2814,10424,107,331,87.9131240844727,1033
2,"0","Desmognathus ochrophaeus",-900196.615402368,-812412.563573027,"0",2890,11229,159,303,75.1677932739258,1257
3,"0","Desmognathus ochrophaeus",-602085.504291257,-543412.563573027,"0",2869,11962,108,282,9.14914512634277,1197
5,"0","Desmognathus ochrophaeus",-1447174.39318015,-595407.008017472,"0",2872,13002,124,311,288.913360595703,1347
2,"0","Desmognathus ochrophaeus",-247117.250323003,-155357.008017472,"0",2831,12807,79,359,79.3505477905273,1192
3,"0","Desmognathus ochrophaeus",-1092150.86376838,-803533.478605707,"0",2883,11465,95,311,237.092849731445,1133
3,"0","Desmognathus ochrophaeus",-1011519.8477256,-605720.644381108,"0",2857,9208,123,327,360.388336181641,926
4,"0","Desmognathus ochrophaeus",-379930.914919276,238034.296330354,"0",2792,10727,152,414,53.4378242492676,1043
4,"0","Desmognathus ochrophaeus",-510150.863768381,241878.286100175,"0",2783,10994,180,399,195.259948730469,1137
5,"0","Desmognathus ochrophaeus",-683924.393180146,172742.991982528,"0",2785,8682,146,397,340.779113769531,885
1,"0","Desmognathus ochrophaeus",-852974.393180146,-647357.008017472,"0",2879,11105,115,322,91.9404754638672,1111
1,"0","Desmognathus ochrophaeus",-511474.393180146,125142.991982528,"0",2805,10104,185,387,72.1829605102539,1032
3,"0","Desmognathus ochrophaeus",-296503.804944852,-137004.066841001,"0",2816,12079,76,367,294.019622802734,1128
4,"0","Desmognathus ochrophaeus",-489674.393180146,195492.991982528,"0",2796,10724,159,404,48.1483535766602,1081
4,"0","Desmognathus ochrophaeus",-720448.077390673,-647146.481701682,"0",2881,12020,185,299,9.65887928009033,1385
1,"0","Desmognathus ochrophaeus",-662551.316257069,159104.530444067,"0",2786,9523,137,380,349.058197021484,976
2,"0","Desmognathus ochrophaeus",-580536.893180146,112392.991982528,"0",2803,9746,139,380,118.518569946289,958
2,"0","Desmognathus ochrophaeus",-1083503.80494485,-806709.949193942,"0",2884,11465,101,311,214.601196289062,1162
3,"0","Desmognathus ochrophaeus",-1488641.05984681,-778357.008017472,"0",2887,13328,168,302,272.439086914062,1425
3,"0","Desmognathus ochrophaeus",-734786.893180146,100455.491982528,"0",2802,9311,108,387,187.053131103516,919
2,"0","Desmognathus ochrophaeus",-556974.393180146,290309.658649195,"0",2775,10475,177,392,280.774688720703,1106
1,"0","Desmognathus ochrophaeus",-1176307.72651348,-835090.341350805,"0",2886,11513,91,307,261.17333984375,1092
2,"0","Desmognathus ochrophaeus",-832205.162410915,-678126.238786703,"0",2881,11340,133,315,74.0281143188477,1200
5,"0","Desmognathus ochrophaeus",-337574.393180146,-190957.008017472,"0",2833,12029,99,358,70.7711791992188,1154
4,"0","Desmognathus ochrophaeus",-735085.504291257,-572079.230239694,"0",2874,11482,138,302,42.6327095031738,1163
1,"0","Desmognathus ochrophaeus",-1535307.72651348,-582261.769922234,"0",2874,13254,129,316,264.744201660156,1357
1,"0","Desmognathus ochrophaeus",-482562.628474264,-391239.360958648,"0",2857,12295,103,302,29.3718070983887,1220
2,"0","Desmognathus ochrophaeus",-768085.504291257,189865.21420475,"0",2779,10979,140,382,447.738800048828,1143
3,"0","Desmognathus ochrophaeus",-260338.029543782,-205266.098926563,"0",2835,12796,85,349,80.049430847168,1215
2,"0","Desmognathus ochrophaeus",-507599.393180146,136892.991982528,"0",2803,10296,168,389,75.456169128418,1055
2,"0","Desmognathus ochrophaeus",-541342.814232778,-380093.850122735,"0",2855,12888,133,334,59.1890144348145,1351
4,"0","Desmognathus ochrophaeus",-623869.130022251,152221.939350949,"0",2796,8941,118,395,171.526168823242,901
4,"0","Desmognathus ochrophaeus",-1007783.91698967,-772214.150874614,"0",2882,11859,125,312,211.055450439453,1260
3,"0","Desmognathus ochrophaeus",-861395.445811725,-597462.271175366,"0",2874,10645,131,329,119.229049682617,1142
2,"0","Desmognathus ochrophaeus",-925883.484089237,-723266.098926562,"0",2884,11311,112,313,117.339569091797,1164
1,"0","Desmognathus ochrophaeus",-437820.5470263,-55895.4695559333,"0",2808,12561,69,372,297.438690185547,1135
4,"0","Desmognathus ochrophaeus",-570029.948735702,-438079.230239694,"0",2863,11667,128,325,23.6631679534912,1170
1,"0","Desmognathus ochrophaeus",-555260.10746586,267071.5634111,"0",2780,10378,176,385,222.073440551758,1122
1,"0","Desmognathus ochrophaeus",-697696.615402368,38642.9919825282,"0",2816,9946,99,337,89.7633819580078,965
3,"0","Desmognathus ochrophaeus",-1546696.61540237,-650690.341350805,"0",2877,14503,131,306,316.476196289062,1375
1,"0","Desmognathus ochrophaeus",-262874.393180146,202592.991982528,"0",2784,13077,190,392,251.562515258789,1448
4,"0","Desmognathus ochrophaeus",-1456680.27553309,-707945.243311589,"0",2877,15828,171,303,321.243225097656,1611
3,"0","Desmognathus ochrophaeus",-982428.938634692,-833220.644381108,"0",2891,12341,153,304,106.532234191895,1334
3,"0","Desmognathus ochrophaeus",-399641.059846813,249500.134839671,"0",2781,12574,148,404,240.370681762695,1246
4,"0","Desmognathus ochrophaeus",-1522824.39318015,-632807.008017472,"0",2877,12595,119,306,266.468902587891,1186
5,"0","Desmognathus ochrophaeus",-770107.726513479,-695823.674684139,"0",2884,11482,155,309,6.47425937652588,1206
2,"0","Desmognathus ochrophaeus",-337724.393180146,-235732.008017472,"0",2838,12824,91,354,64.4328918457031,1245
5,"0","Desmognathus ochrophaeus",-573856.746121322,122054.756688411,"0",2803,10013,139,388,107.171310424805,991
4,"0","Desmognathus ochrophaeus",-334926.774132527,197833.468173004,"0",2795,11475,170,397,64.7376403808594,1214
1,"0","Desmognathus ochrophaeus",-551585.504291257,179865.21420475,"0",2797,10160,155,404,71.9106979370117,1005
5,"0","Desmognathus ochrophaeus",-282752.170957924,10142.9919825282,"0",2798,10810,181,390,261.030334472656,1144
2,"0","Desmognathus ochrophaeus",-972752.170957924,-734745.896906361,"0",2883,11425,110,316,145.746185302734,1177
2,"0","Desmognathus ochrophaeus",-450474.393180146,293142.991982528,"0",2762,12674,172,398,509.616058349609,1314
4,"0","Desmognathus ochrophaeus",-365224.393180146,-32523.6746841384,"0",2809,10559,134,381,184.977157592773,1045
4,"0","Desmognathus ochrophaeus",-939856.746121323,-754945.243311589,"0",2884,12037,125,307,149.397918701172,1256
5,"0","Desmognathus ochrophaeus",-502574.393180146,262042.991982528,"0",2777,10687,201,387,280.396911621094,1125
3,"0","Desmognathus ochrophaeus",-704887.436658407,137338.644156441,"0",2789,10183,135,388,345.226806640625,1047
4,"0","Desmognathus ochrophaeus",-358974.393180146,195714.420553957,"0",2797,10961,160,399,36.2646827697754,1099
2,"0","Desmognathus ochrophaeus",-818286.893180146,-705232.008017472,"0",2883,12073,153,312,55.0399322509766,1295
1,"0","Desmognathus ochrophaeus",-323065.302271055,-144266.098926563,"0",2820,12588,71,366,231.400680541992,1172
3,"0","Desmognathus ochrophaeus",-617260.10746586,-445737.960398424,"0",2863,11790,121,323,18.77587890625,1173
5,"0","Desmognathus ochrophaeus",-472707.726513479,134709.658649195,"0",2806,10173,148,385,44.3914451599121,1006
4,"0","Desmognathus ochrophaeus",-1576474.39318015,-667579.230239694,"0",2879,14510,138,305,292.423156738281,1394
3,"0","Desmognathus ochrophaeus",-716713.523614929,-542617.877582689,"0",2871,11873,148,303,45.4556884765625,1237
2,"0","Desmognathus ochrophaeus",-952696.615402369,38920.769760306,"0",2802,9549,125,357,381.964050292969,934
4,"0","Desmognathus ochrophaeus",-515045.821751574,167000.134839671,"0",2799,10324,149,402,62.1848335266113,1010
2,"0","Desmognathus ochrophaeus",-1035444.98141544,-846709.949193942,"0",2891,11458,153,303,126.464164733887,1273
4,"0","Desmognathus ochrophaeus",-515553.340548567,116748.255140423,"0",2806,10440,188,385,82.1775588989258,1085
5,"0","Desmognathus ochrophaeus",-768045.821751575,-598071.293731758,"0",2878,10819,129,315,8.52380847930908,1119
2,"0","Desmognathus ochrophaeus",-786164.869370622,-748309.388969852,"0",2888,12102,158,304,14.0296878814697,1291
4,"0","Desmognathus ochrophaeus",-946641.059846813,-674468.119128583,"0",2876,10905,106,319,184.406005859375,1110
5,"0","Desmognathus ochrophaeus",-1455359.00856476,-734741.623402087,"0",2883,14311,191,301,292.780853271484,1510
4,"0","Desmognathus ochrophaeus",-1625474.39318015,-784071.293731757,"0",2876,13933,160,291,454.008605957031,1474
5,"0","Desmognathus ochrophaeus",-295724.393180146,-148607.008017472,"0",2818,12061,68,363,291.374542236328,1113
4,"0","Desmognathus ochrophaeus",-1570359.00856476,-557972.392632856,"0",2873,13595,135,319,238.64990234375,1504
3,"0","Desmognathus ochrophaeus",-535085.504291257,-469079.230239694,"0",2865,11673,121,317,19.8787803649902,1236
2,"0","Desmognathus ochrophaeus",-290386.157886028,53525.3449237047,"0",2785,12096,207,382,424.533996582031,1295
5,"0","Desmognathus ochrophaeus",-1225092.04023897,-797768.772723354,"0",2875,11999,77,307,373.109222412109,1106
3,"0","Desmognathus ochrophaeus",-254974.393180146,90290.0508060577,"0",2782,10865,220,389,365.388916015625,1169
4,"0","Desmognathus ochrophaeus",-282065.302271055,-214266.098926563,"0",2830,12356,73,349,158.953140258789,1127
1,"0","Desmognathus ochrophaeus",-336307.726513479,62309.6586491949,"0",2793,12858,179,394,254.973907470703,1334
3,"0","Desmognathus ochrophaeus",-333428.938634691,21036.9313764676,"0",2792,11529,154,386,377.150390625,1187
3,"0","Desmognathus ochrophaeus",-623583.08883232,126425.60067818,"0",2799,9253,126,384,164.877868652344,936
3,"0","Desmognathus ochrophaeus",-486307.726513479,308976.325315861,"0",2772,10831,195,409,281.351470947266,1125
4,"0","Desmognathus ochrophaeus",-427452.654049711,262903.861547745,"0",2768,12513,146,397,404.492401123047,1265
1,"0","Desmognathus ochrophaeus",-1264911.89318015,-841232.008017472,"0",2884,13400,92,309,287.475921630859,1287
5,"0","Desmognathus ochrophaeus",-751583.08883232,-731096.138452254,"0",2885,12322,191,300,29.2830505371094,1385
2,"0","Desmognathus ochrophaeus",-300331.536037289,-188142.722303186,"0",2826,11856,73,348,211.252182006836,1099
2,"0","Desmognathus ochrophaeus",-1233874.39318015,-846007.008017471,"0",2888,11991,86,311,232.858840942383,1160
5,"0","Desmognathus ochrophaeus",-760974.393180146,-501890.341350805,"0",2867,10884,135,335,86.385627746582,1121
5,"0","Desmognathus ochrophaeus",-382783.91698967,-288404.627065091,"0",2841,13480,85,293,54.8362426757812,1255
1,"0","Desmognathus ochrophaeus",-1037474.39318015,-791357.008017472,"0",2882,11627,118,310,231.019271850586,1210
3,"0","Desmognathus ochrophaeus",-364724.393180146,262392.991982528,"0",2783,12940,166,404,184.682205200195,1274
3,"0","Desmognathus ochrophaeus",-1031474.39318015,-881857.008017472,"0",2892,12565,196,302,146.61474609375,1443
2,"0","Desmognathus ochrophaeus",-218252.170957924,12531.8808714171,"0",2789,14502,123,391,410.694885253906,1461
3,"0","Desmognathus ochrophaeus",-338260.10746586,88881.0872206235,"0",2794,14821,193,389,258.916778564453,1567
4,"0","Desmognathus ochrophaeus",-1197474.39318015,-853857.008017472,"0",2886,12301,88,305,280.781677246094,1195
4,"0","Desmognathus ochrophaeus",-1551974.39318015,-636725.429070103,"0",2884,13015,124,314,192.261581420898,1244
3,"0","Desmognathus ochrophaeus",-435831.536037289,166309.658649195,"0",2802,10703,150,389,44.6529197692871,1063
1,"0","Desmognathus ochrophaeus",-232051.316257069,160412.222751759,"0",2781,13922,175,382,376.612670898438,1520
1,"0","Desmognathus ochrophaeus",-286307.726513479,223031.880871417,"0",2792,11723,179,398,104.536186218262,1243
2,"0","Desmognathus ochrophaeus",-401562.628474264,235525.344923705,"0",2787,11922,144,406,134.427108764648,1180
2,"0","Desmognathus ochrophaeus",-388503.804944852,108701.81551194,"0",2807,9818,275,374,50.4545478820801,1122
4,"0","Desmognathus ochrophaeus",-440307.726513479,235109.658649195,"0",2776,13379,125,398,341.074676513672,1333
5,"0","Desmognathus ochrophaeus",-1472355.3455611,-731023.674684138,"0",2883,13378,216,298,266.121398925781,1475
3,"0","Desmognathus ochrophaeus",-379448.077390672,71642.9919825282,"0",2812,9556,232,376,36.1076507568359,1025
2,"0","Desmognathus ochrophaeus",-743915.569650734,207878.286100175,"0",2778,10088,174,389,437.2392578125,1080
5,"0","Desmognathus ochrophaeus",-885474.393180146,60642.9919825282,"0",2805,9214,160,369,297.063232421875,938
3,"0","Desmognathus ochrophaeus",-1014816.4984433,-869041.218543787,"0",2890,12640,190,300,161.953903198242,1462
2,"0","Desmognathus ochrophaeus",-511474.393180146,-409357.008017472,"0",2859,12161,121,329,48.8939170837402,1233
2,"0","Desmognathus ochrophaeus",-318807.726513479,-16357.0080174718,"0",2804,10114,144,386,226.86653137207,1064
5,"0","Desmognathus ochrophaeus",-1466374.39318015,-600307.008017472,"0",2875,13066,122,306,279.618591308594,1324
5,"0","Desmognathus ochrophaeus",-922529.948735702,48531.8808714171,"0",2800,9472,126,358,397.880828857422,918
3,"0","Desmognathus ochrophaeus",-896092.04023897,55525.3449237047,"0",2808,8169,162,368,238.808120727539,827
2,"0","Desmognathus ochrophaeus",-1426474.39318015,-614940.341350805,"0",2873,12222,135,309,312.705291748047,1258
5,"0","Desmognathus ochrophaeus",-398610.75681651,-32084.2807447445,"0",2818,10944,146,375,60.4420433044434,1125
2,"0","Desmognathus ochrophaeus",-1522610.75681651,-517447.917108381,"0",2873,11397,132,326,164.359405517578,1286
5,"0","Desmognathus ochrophaeus",-336705.162410915,-318587.777248241,"0",2843,12394,100,245,7.78531312942505,1223
5,"0","Desmognathus ochrophaeus",-468041.059846813,-213490.341350805,"0",2836,13437,94,360,66.989143371582,1298
1,"0","Desmognathus ochrophaeus",-728816.498443304,195906.149877265,"0",2784,8850,177,397,322.584869384766,955
1,"0","Desmognathus ochrophaeus",-732411.893180146,155080.491982528,"0",2785,10146,152,389,367.688171386719,1106
5,"0","Desmognathus ochrophaeus",-738027.024759094,179853.518298318,"0",2779,10615,172,385,455.975311279297,1185
4,"0","Desmognathus ochrophaeus",-805918.837624591,-540690.341350805,"0",2871,10532,136,335,71.7583618164062,1089
3,"0","Desmognathus ochrophaeus",-369474.393180146,180928.706268243,"0",2800,10256,155,398,12.7394723892212,1020
2,"0","Desmognathus ochrophaeus",-1078474.39318015,-882857.008017472,"0",2897,11253,196,302,89.2301864624023,1406
1,"0","Desmognathus ochrophaeus",-669135.683502727,-677486.040275536,"0",2877,11772,145,240,5.56616973876953,1267
5,"0","Desmognathus ochrophaeus",-971474.393180146,-770857.008017472,"0",2882,11920,119,307,197.960571289062,1245
4,"0","Desmognathus ochrophaeus",-238574.393180146,49042.9919825282,"0",2786,12216,183,391,341.225311279297,1256
1,"0","Desmognathus ochrophaeus",-403188.678894432,225000.134839671,"0",2793,10788,152,408,64.2720718383789,1079
5,"0","Desmognathus ochrophaeus",-886574.393180146,-674957.008017472,"0",2879,11166,113,317,123.217803955078,1086
1,"0","Desmognathus ochrophaeus",-715574.393180146,-600957.008017472,"0",2876,11652,124,282,6.89407968521118,1172
5,"0","Desmognathus ochrophaeus",-443887.436658407,-312313.529756602,"0",2848,12597,102,326,67.697639465332,1154
2,"0","Desmognathus ochrophaeus",-667474.393180146,-546357.008017472,"0",2872,11714,113,290,17.8398494720459,1174
4,"0","Desmognathus ochrophaeus",-492349.393180146,265392.991982528,"0",2775,11419,199,387,301.118377685547,1188
4,"0","Desmognathus ochrophaeus",-333331.536037289,-224928.4365889,"0",2837,12883,92,354,76.1153335571289,1240
5,"0","Desmognathus ochrophaeus",-777897.470103223,-691741.623402087,"0",2883,11557,152,312,13.6739444732666,1209
1,"0","Desmognathus ochrophaeus",-916022.012227765,88452.5157920521,"0",2804,8803,140,369,249.108657836914,871
5,"0","Desmognathus ochrophaeus",-885237.551074883,-735725.429070103,"0",2885,11644,128,308,101.08642578125,1236
2,"0","Desmognathus ochrophaeus",-1208033.21670956,-799474.655076295,"0",2875,12601,78,305,408.058441162109,1168
5,"0","Desmognathus ochrophaeus",-416589.777795531,153258.376597913,"0",2803,10220,167,386,33.5829620361328,1010
5,"0","Desmognathus ochrophaeus",-631707.726513479,70842.9919825282,"0",2810,9663,126,352,88.2782821655273,960
4,"0","Desmognathus ochrophaeus",-284363.282069035,-130134.78579525,"0",2810,13617,77,361,393.209838867188,1296
4,"0","Desmognathus ochrophaeus",-612974.393180146,96976.3253158616,"0",2804,9033,141,364,132.002197265625,873
2,"0","Desmognathus ochrophaeus",-609680.275533087,-390651.125664531,"0",2855,11374,134,337,73.3487777709961,1183
1,"0","Desmognathus ochrophaeus",-1201824.39318015,-787557.008017472,"0",2876,12207,93,308,349.654357910156,1164
5,"0","Desmognathus ochrophaeus",-505574.393180146,-405957.008017472,"0",2860,12186,119,327,42.8100433349609,1234
4,"0","Desmognathus ochrophaeus",-629974.393180146,-490357.008017472,"0",2869,11657,126,313,21.885440826416,1136
1,"0","Desmognathus ochrophaeus",-911739.099062499,-732180.537429236,"0",2883,11564,125,309,136.36784362793,1231
1,"0","Desmognathus ochrophaeus",-221184.919495935,98695.6235614756,"0",2774,13798,194,383,557.188171386719,1459
4,"0","Desmognathus ochrophaeus",-1030085.50429126,-839079.230239694,"0",2891,11158,145,302,135.078765869141,1225
2,"0","Desmognathus ochrophaeus",-1461696.61540237,-727523.674684138,"0",2883,13713,199,301,264.912353515625,1468
4,"0","Desmognathus ochrophaeus",-793605.972127515,-633883.323806945,"0",2880,10718,126,321,20.1438751220703,1103
3,"0","Desmognathus ochrophaeus",-852085.504291257,-454690.341350805,"0",2854,9428,147,339,255.59700012207,952
